,Date,I_ext,a,b,Tl_a,SSPC_MBD,SSPC_MAPD,SSPC_RMSD,SSPC_MAD,SSPC_SD,SSPC_NSE_o_R2,SSPC_SBF,SSPC_U95,SSPC_TS,SSPC_WIA,SSPC_LCE,SSPC_KSI,SSPC_OVER,SSPC_CPI,ESRA_RMSD,ESRA_KSI,ESRA_OVER,ESRA_CPI,I&P_RMSD,HLJ_RMSD,Mghouchi_RMSD,Biga_RMSD,FR1999_RMSD,S1994_RMSD,DPP_RMSD,M1976_RMSD,L1970_RMSD,Kasten_RMSD,SP1965_RMSD,Hourwitz_RMSD
287,2013-06-22,1316.7185,0.2176,-3.2406,2.3714,1.7828,1.9207,2.6445,78.4914,21.5416,0.8333,0.7044,42.5385,5.9852,0.9441,0.7082,5613.0062,5495.452,2778.4368,121.0618,47540.7966,47440.7966,23746.7205,8.5601,582.7355,535.9929,100.9882,590.8412,139.6658,503.3502,138.9876,127.3,132.7519,136.1832,148.6479
288,2013-06-27,1316.0829,0.1823,-2.2673,1.9453,0.3682,0.3683,0.4174,88.3993,3.7067,0.9636,1.0037,7.311,28.9628,0.991,0.7996,3024.5849,2920.6033,1486.5058,144.6183,133660.7409,133560.7409,66805.5792,8.7822,603.1143,544.9714,143.1398,595.0109,163.0693,498.0046,162.5051,151.9383,154.7887,161.1357,87.1549
289,2013-06-28,1315.9934,0.3042,-6.7515,3.5051,2.5817,2.7953,3.8249,240.2739,31.1312,0.692,0.5935,61.476,8.7741,0.8852,0.6174,11494.6673,11392.4268,5723.686,140.1688,78387.5581,78287.5581,39170.6915,8.5808,596.1098,549.8546,113.1837,605.7002,160.0065,518.0373,159.2679,147.3065,155.326,155.2101,131.8176
290,2013-06-29,1315.9165,0.4953,-12.8689,6.6076,3.9253,3.9996,4.5386,1118.989,37.8555,-1.2337,0.2513,74.7282,29.0355,0.5395,-0.5209,33609.1101,33475.8449,16773.508,131.1618,133518.0551,133418.0551,66736.2968,8.6601,593.5157,543.5497,117.3136,595.8759,149.2337,505.8755,148.6089,137.3448,141.1736,146.6033,123.4943
291,2013-06-30,1315.8523,0.1664,-1.3841,1.7586,-0.0217,0.1079,0.1467,3.4364,1.1767,0.9403,0.9505,2.3242,0.831,0.9846,0.7833,281.1631,187.9066,117.3408,140.8032,48082.6444,47982.6444,24016.3956,8.5108,603.0536,561.9247,105.2383,620.645,159.8393,537.0935,159.0817,146.6638,154.2714,155.2144,147.248
292,2013-07-06,1315.7319,0.2659,-5.5095,2.9872,2.5691,2.6653,3.0789,2248.023,25.4337,0.6368,0.6799,50.2141,44.759,0.8839,0.3927,37726.4296,37625.6306,18839.5545,59.0102,103863.3265,103763.3265,51908.2027,8.6387,576.1374,523.3069,105.1747,576.0458,136.1282,483.5197,135.4982,124.3456,67.4119,133.2114,132.5804
293,2013-07-07,1315.7561,0.2135,-3.0575,2.3211,1.3071,1.3465,1.7469,1578.9815,13.9311,0.9474,0.9464,27.5188,39.1783,0.9863,0.8114,21647.1199,21545.2745,10798.9721,64.0807,133414.4813,133314.4813,66683.1141,8.5536,580.5641,532.5896,100.5463,588.3819,143.7309,499.4489,143.0145,131.2181,73.1271,139.3386,144.9622
294,2013-07-08,1315.793,0.15,-0.6679,1.5701,0.4528,0.4658,0.6278,6.9607,5.087,-0.3924,0.4009,10.0462,3.8974,0.6615,-0.0673,837.1421,706.1218,386.1299,67.4196,15415.0764,15315.0764,7682.8521,8.4407,591.0112,550.9227,90.5909,611.0063,149.968,528.1085,149.1778,136.548,74.1647,144.7483,163.1549
295,2013-07-13,1316.1663,0.2007,-3.0622,2.1648,1.6832,1.6848,1.8988,1624.4117,15.8196,0.8243,1.0106,31.229,59.4761,0.9584,0.5531,26402.9386,26291.6472,13174.5959,74.4465,139061.3511,138961.3511,69506.625,8.6606,593.8879,542.7838,118.8035,596.2651,151.987,505.5719,151.3476,140.0442,82.0261,149.027,121.6883
296,2013-07-14,1316.2786,0.3112,-5.6464,3.6031,0.8236,0.8341,1.0375,105.4821,7.8446,0.6065,0.6435,15.5093,14.7118,0.8688,0.443,4223.8699,4120.1786,2086.5308,93.0233,63726.0521,63626.0521,31838.5448,8.4284,610.9786,573.9016,105.7961,636.814,178.6786,555.6931,177.7862,164.5598,102.6906,171.4066,149.5511
297,2013-07-15,1316.4035,0.2085,-2.804,2.2595,1.6779,1.7181,1.8548,1852.4924,14.8356,0.93,0.9396,29.3041,70.499,0.9817,0.7129,27057.915,26955.6571,13504.3204,56.8619,114147.3259,114047.3259,57049.5903,8.5658,575.737,526.7035,97.594,581.6517,135.9302,492.5176,135.2451,123.6178,65.2288,132.1502,147.2954
298,2013-07-16,1316.5409,0.2428,-4.1448,2.6873,2.4348,2.5742,2.9236,2934.0381,22.6647,0.8615,0.8055,44.7909,52.2072,0.9589,0.6489,39651.1236,39549.329,19801.5749,65.3222,135761.5561,135661.5561,67857.2398,8.4913,581.6521,537.2858,94.8393,594.9764,147.1547,509.1554,146.3728,134.0837,75.0707,141.5699,153.5898
299,2013-07-17,1316.6907,0.2402,-3.5353,2.6542,0.2341,0.2355,0.299,8.4404,2.2768,0.7823,0.7518,4.5008,7.4467,0.9325,0.5817,628.3178,520.7647,287.4201,71.4299,25924.8746,25824.8746,12937.5868,8.3968,592.4054,553.922,88.5172,616.2142,155.9033,534.4557,155.0517,142.0434,79.7262,149.5025,166.5239
300,2013-07-20,1317.2146,0.244,-4.2069,2.7027,0.7266,0.7426,1.1197,237.6429,9.4412,0.6986,0.639,18.6345,15.4007,0.8954,0.5736,6385.6415,6281.1508,3167.2579,55.8828,61159.5144,61059.5144,30555.317,8.6915,574.6846,518.9083,109.0153,570.2414,131.8127,476.5853,131.2329,120.4361,64.041,129.7554,125.327
301,2013-07-21,1317.4139,0.2517,-3.9751,2.8023,1.3257,1.347,1.4367,124.6758,11.1964,0.8708,0.881,22.1248,23.0921,0.9646,0.6473,5884.03,5781.6606,2917.141,58.0145,32946.702,32846.702,16449.0693,8.4969,581.2196,537.1531,89.6369,595.127,138.7528,510.2935,138.0156,125.8354,64.8417,134.3382,159.8206
302,2013-07-23,1317.8493,0.2177,-3.3735,2.3722,1.8351,1.9658,2.3547,1649.7393,18.8409,0.907,0.8221,37.2154,37.2684,0.9725,0.705,26377.0193,26273.6775,13163.8515,64.9553,117609.9514,117509.9514,58781.1531,8.5699,584.0868,536.121,104.4479,591.8725,144.8932,504.3134,144.1839,132.3706,73.6511,140.6398,142.6301
303,2013-07-24,1318.0853,0.2376,-3.6094,2.6221,2.8047,2.9371,3.1723,1767.029,23.137,0.8698,0.8538,45.7728,47.453,0.9633,0.6457,30933.8041,30830.1353,15442.571,59.5641,88934.872,88834.872,44444.0222,8.3419,570.9467,532.0333,76.9676,592.6393,145.3737,510.9867,144.4643,131.3636,72.7015,137.1428,175.9252
304,2013-07-26,1318.5935,0.2189,-3.1637,2.3882,0.8019,0.8068,0.9021,85.3804,7.087,0.9657,1.0021,14.0025,19.8895,0.9915,0.7907,3837.9176,3730.4799,1892.5504,68.6084,41093.93,40993.93,20522.416,8.5222,590.8884,547.0889,99.5816,605.3887,150.0103,521.2094,149.2533,136.9718,76.3752,145.1254,150.0733
305,2013-07-27,1318.8656,0.1763,-1.0519,1.8744,0.117,0.1188,0.141,1.6628,1.292,-2.6902,0.1073,2.5474,5.3686,0.4683,-0.8287,211.0674,106.1771,79.3816,61.6662,13106.9349,13006.9349,6528.5379,8.7198,581.5998,525.1205,116.1731,576.9809,137.737,483.8361,137.1592,126.3563,69.7154,135.7334,117.5928
306,2013-07-28,1319.1497,0.2032,-2.6099,2.1958,0.2252,0.2321,0.3056,3.0429,2.5919,0.9991,1.0053,5.1154,3.7741,0.9998,0.9758,372.4745,252.8072,156.4732,70.9096,14336.2509,14236.2509,7143.2783,8.5096,584.8227,539.8095,102.5076,597.4927,153.9124,512.2276,153.103,140.7155,82.6748,147.5539,146.7192
307,2013-07-29,1319.4456,0.4474,-6.8698,5.7326,1.7837,2.1274,2.6454,129.0159,18.3466,0.1371,0.3384,36.3311,7.1315,0.6868,0.2336,6393.1574,6243.9511,3160.5998,104.2342,47209.6913,47109.6913,23581.1683,8.189,592.0925,565.4925,88.0468,629.8624,199.9212,555.8354,198.7066,183.8642,127.8146,184.6391,162.7029
308,2013-07-30,1319.7534,0.2024,-2.4935,2.186,0.1093,0.1193,0.212,1.0699,1.9396,0.3663,0.3492,3.8242,1.7013,0.6879,0.4288,140.519,62.9183,50.9653,66.4615,11557.4786,11457.4786,5753.8453,8.6175,593.2588,545.4023,108.3211,601.4153,145.2106,515.3588,144.5506,132.8606,71.973,142.1992,137.6123
309,2013-07-31,1320.0729,0.3188,-6.5777,3.7098,2.3824,2.5442,3.5616,2000.4889,28.4695,0.5403,0.5117,56.2351,26.0191,0.8203,0.4416,33064.9858,32960.0908,16508.05,67.2547,116259.2422,116159.2422,58106.4019,8.5875,590.1558,542.5914,105.9702,599.7141,146.7599,513.6412,146.0597,134.1975,74.2712,142.8853,141.6547
310,2013-08-04,1321.4668,0.3273,-6.3573,3.831,2.8021,2.9898,3.8013,381.1068,29.5018,0.6771,0.6181,58.3016,12.6749,0.8847,0.5677,14912.8848,14798.0044,7429.623,117.5373,79730.0515,79630.0515,39841.9264,8.5058,588.8587,545.0089,98.1735,605.0566,153.2962,521.5491,152.4837,139.9388,133.4901,147.191,151.0885
311,2013-08-08,1323.0424,0.2466,-4.6719,2.7363,2.1277,2.1332,2.6915,221.372,21.3021,-10.4377,0.3126,42.0841,13.0999,0.3282,-2.3611,10022.1014,9911.63,4984.7786,134.9433,81222.626,81122.626,40587.6588,8.5666,612.6227,569.2764,115.7534,631.1336,169.3985,548.668,168.6219,156.1134,147.6191,164.376,137.9477
312,2013-08-10,1323.8965,0.1543,-1.6469,1.6198,0.3463,0.3494,0.4609,10.8395,3.2125,0.7931,1.0335,6.361,6.2391,0.9532,0.5794,813.0263,709.771,380.9298,145.5877,48896.6182,48796.6182,24423.5395,8.1751,584.4022,557.1113,79.8488,622.5255,191.058,548.6758,189.8346,174.9084,181.2278,175.6616,169.9797
313,2013-08-18,1327.7362,0.1848,-3.5199,1.9751,1.301,1.3163,1.6096,794.9485,12.9459,0.9255,0.9725,25.5693,33.9057,0.9812,0.7203,15692.1518,15585.6192,7820.2475,180.804,270795.957,270695.957,135373.7833,8.6352,650.3819,609.7562,152.8576,673.4595,218.5956,593.6939,217.6928,204.4665,200.2295,210.6062,99.7043
314,2013-08-19,1328.262,0.217,-3.3638,2.3635,0.4219,0.4296,0.5976,8.5455,4.9168,0.4608,0.6668,9.7078,4.3453,0.8333,0.3124,784.6457,650.3096,359.0376,134.242,33990.9184,33890.9184,16970.758,8.5809,614.6215,570.4299,116.0162,634.5819,169.2557,552.9939,168.4606,155.7289,147.2882,164.0311,137.6025
315,2013-08-20,1328.7975,0.2234,-3.9666,2.4432,2.2718,2.4038,2.8274,1104.1521,21.473,0.8316,0.7639,42.4504,29.725,0.9479,0.6137,22902.3733,22798.3751,11426.6008,145.2318,194086.3515,193986.3515,97019.5894,8.4986,613.8404,574.1006,115.2955,638.8791,183.5871,559.6483,182.6564,169.2319,165.6508,175.1395,139.4036
316,2013-08-21,1329.3426,0.2135,-3.7342,2.321,2.6604,2.7835,3.0769,2075.5133,22.8972,0.8274,0.8153,45.2818,48.0387,0.9499,0.5849,33561.0873,33458.1975,16756.3596,149.7644,252944.3784,252844.3784,126448.7276,8.4496,611.9237,574.8215,112.5247,640.0195,189.9462,562.2498,188.9423,175.1338,174.1225,179.7112,141.6272
317,2013-08-22,1329.8973,0.4157,-8.4917,5.1938,5.1326,5.5049,6.7802,3357.8101,50.5765,0.125,0.3922,100.0167,29.6049,0.6822,0.1743,59221.0857,59119.0695,29588.4289,151.1594,233664.3888,233564.3888,116810.5845,8.4581,614.7121,577.2762,114.7795,643.0754,190.9692,565.116,189.9745,176.1905,174.6371,181.1091,141.0764
318,2013-08-23,1330.4613,0.4773,-9.4988,6.2697,4.562,4.8254,5.8664,2432.5361,44.1263,0.0302,0.4018,87.2485,28.448,0.6779,0.1301,47829.0752,47721.7813,23890.6473,160.8348,222755.6896,222655.6896,111355.778,8.4854,622.4376,585.4454,121.7226,651.425,201.0199,573.8043,200.0084,186.184,185.4453,190.646,133.0786
319,2013-08-24,1331.0345,0.3066,-7.5561,3.5383,4.2974,4.5684,5.6244,3158.6234,43.6308,0.2636,0.4542,86.224,32.0863,0.7311,0.2241,54701.7141,54598.489,27327.863,184.4757,303324.987,303224.987,151640.3057,8.5639,647.645,610.4683,146.4942,676.8217,224.5786,599.1518,223.572,209.7043,208.4516,214.4624,109.1864
320,2013-09-01,1335.9357,0.1667,-2.5211,1.7628,1.5879,1.6084,1.8392,838.5815,13.44,0.8858,0.9476,26.588,39.2823,0.9708,0.6663,16184.8277,16081.4327,8067.4847,189.7595,263965.4882,263865.4882,131958.6637,8.4356,625.618,592.8566,122.9779,660.6922,217.5072,585.7909,216.3597,201.7252,224.2101,204.0416,129.8685
321,2013-09-03,1337.2429,0.4905,-8.2334,6.5163,3.7248,3.9254,5.0495,890.7731,35.8386,0.084,0.36,70.9375,16.855,0.6456,0.1303,24142.3354,24038.2824,12047.6792,185.2698,171115.588,171015.588,85535.3188,8.3562,612.9766,583.0883,111.6086,650.5056,214.9696,577.2889,213.7491,198.7521,224.1842,199.5446,139.6174
322,2013-09-04,1337.9079,0.3537,-6.2361,4.2186,2.708,2.8653,3.8779,647.2681,27.4937,0.4336,0.4624,54.4211,15.05,0.7714,0.3876,17810.298,17686.6192,8876.1683,179.5202,168440.3698,168340.3698,84197.1239,8.3563,610.0507,579.1878,108.0305,647.0992,208.6606,573.39,207.4583,192.5359,217.1644,193.8158,143.64
323,2014-03-28,1366.3451,0.4501,-5.3139,5.7798,1.8068,2.0318,2.6216,340.1838,16.1598,-1.1117,-0.009,32.0872,12.3649,0.4293,-0.3141,9375.3261,9270.4935,4662.7657,152.9961,118898.2625,118798.2625,59425.4421,8.0451,540.213,519.426,49.5123,584.4334,175.0697,519.0287,173.5869,157.1579,212.5238,151.6763,189.8308
324,2014-03-29,1365.5393,0.1974,-3.0168,2.1253,0.8589,0.8649,1.0045,216.5672,6.7625,0.5512,0.7665,13.4,26.1181,0.875,0.3233,5551.0184,5445.0919,2749.5298,203.1611,195859.5441,195759.5441,97905.2743,8.3234,595.564,573.0632,101.8886,639.1765,224.0903,572.6149,222.6357,206.3215,260.3845,201.8243,137.9426
325,2014-03-30,1364.7332,0.2188,-3.8186,2.3863,1.3921,1.4058,1.5967,378.6564,11.1412,0.2727,0.6313,22.0599,29.3105,0.7833,0.0835,9578.1386,9467.4786,4762.2026,219.9163,219629.7729,219529.7729,109790.6848,8.4276,617.5123,593.1681,122.0212,660.4059,239.5758,592.6438,238.1566,222.0207,274.5023,218.5702,120.0926
326,2014-04-01,1363.1206,0.1445,-1.5806,1.5087,1.0388,1.0355,1.1678,378.4827,7.9254,0.8579,1.0541,15.7015,37.099,0.9675,0.6114,8176.5083,8074.4151,4063.3148,190.6575,220954.8511,220854.8511,110453.0095,8.3403,594.8777,568.1693,97.59,636.6164,208.6686,567.3572,207.2999,191.4151,241.6836,189.3108,147.5638
327,2014-04-02,1362.3148,0.3607,-5.5674,4.323,4.8424,5.112,7.1654,905.7006,47.4905,-1.2474,-0.0603,94.135,12.5043,0.4279,-0.2844,25307.4334,25200.8153,12630.6449,176.0645,142306.0835,142206.0835,71131.6245,8.255,577.5141,550.7775,85.8448,619.0894,193.7844,549.8125,192.4433,176.9329,226.2383,174.7526,170.3004
328,2014-04-04,1360.705,0.2797,-3.4403,3.171,2.3431,2.4646,3.6531,632.6816,23.155,0.396,0.5476,45.9452,13.7114,0.7936,0.3471,14026.5574,13923.9981,6989.4654,123.053,121355.0993,121255.0993,60654.3762,8.1166,539.336,507.9744,42.6472,578.3696,137.89,506.4553,136.6332,121.388,166.8726,121.7427,211.6147
329,2014-04-05,1359.9016,0.3023,-3.2434,3.4782,1.6475,1.6623,2.2494,59.4557,13.2584,-4.9313,-0.2337,26.3577,6.3638,0.3108,-1.4511,3310.3255,3212.4525,1631.8192,101.7377,36253.5228,36153.5228,18102.8861,7.8043,496.1606,472.9001,7.4421,539.1181,121.6293,471.5256,120.2094,104.15,156.7425,100.4035,240.9298
330,2014-04-06,1359.0995,0.1517,-1.4264,1.5894,1.2816,1.2776,1.3862,210.1826,9.1426,0.9263,1.0266,18.1243,30.9765,0.9824,0.7128,6515.789,6406.7492,3231.3276,158.2618,122213.6272,122113.6272,61082.5067,8.225,568.5018,539.6577,70.9602,608.6704,174.5131,537.9161,173.2046,157.6362,205.328,156.9337,178.6011
331,2014-04-08,1357.5001,0.4768,-7.1443,6.2604,4.7601,5.0354,6.2119,2494.5717,42.6549,-0.0246,0.3562,84.4854,27.2755,0.6487,0.0897,45376.9816,45272.3475,22665.4382,164.7036,228228.3223,228128.3223,114092.2671,8.3492,586.7413,553.5264,87.5819,623.9321,178.1252,550.9158,176.9195,161.8678,205.1111,163.43,166.6057
332,2014-04-09,1356.7034,0.4612,-6.1901,5.9766,4.5971,4.7995,5.6066,1908.2357,36.7853,0.0305,0.4438,72.9319,29.1452,0.6916,0.0623,37017.2188,36912.1087,18485.1352,141.2744,174096.3031,173996.3031,87025.9548,8.2099,559.3606,527.6722,60.6464,597.4242,155.646,525.0469,154.4067,139.1928,183.9019,139.9839,191.6146
333,2014-04-12,1354.3274,0.3643,-4.8994,4.3778,8.3498,8.9605,10.5622,2413.1346,67.513,-0.3815,0.3363,133.935,21.906,0.6353,0.0234,51351.4865,51244.7658,25654.3442,96.8858,93139.736,93034.445,46548.8264,8.1084,524.0412,486.8883,45.8944,557.2446,107.1482,482.4368,106.1109,92.589,129.2377,95.821,235.3602
334,2014-04-17,1350.4292,0.1765,-1.1662,1.8766,-3.5954,5.0527,6.1306,399.293,36.2207,-2.9717,1.5673,72.0022,6.4356,0.6456,-1.1831,14595.5291,14448.088,7263.9696,92.0592,49171.7875,49071.7875,24563.959,7.8306,496.9703,469.7189,13.5396,537.0763,108.6281,466.2496,107.3291,92.0909,139.5783,90.7593,249.8738
335,2014-04-18,1349.6608,0.1847,-1.734,1.9738,1.7547,1.8158,2.683,437.1567,18.9146,0.857,0.9005,37.4437,13.6144,0.9621,0.7403,10997.6036,10879.5474,5470.6293,122.5166,116248.8168,116148.8168,58100.7499,8.3841,566.114,524.3318,70.0811,593.8877,130.2081,516.5478,129.2524,115.5795,148.0629,121.6209,191.12
336,2014-04-20,1348.137,0.3642,-5.4627,4.3773,7.9242,8.5946,10.0249,974.7194,68.3598,-0.1079,0.357,135.4182,14.254,0.6755,0.1511,35929.6135,35821.998,17942.9153,99.2906,63032.6682,62932.6682,31496.3466,8.2616,541.059,499.5443,54.9388,568.5877,106.5236,491.1593,105.5955,92.2099,123.7268,98.4769,217.9691
337,2014-04-21,1347.382,0.2791,-3.9673,3.1632,4.3855,4.63,5.7511,1789.3432,41.011,0.1149,0.5295,81.168,23.78,0.7119,-0.2243,37707.0494,37593.8171,18828.0922,107.8378,127356.7489,127256.7489,63656.25,8.4143,555.6435,510.8074,63.8899,578.7064,113.9433,500.1875,113.0852,100.1926,128.6252,107.1792,197.4111
338,2014-04-23,1345.8869,0.2219,-2.9796,2.4252,3.858,4.0698,4.6441,2816.4809,33.0183,0.7464,0.806,65.3529,40.2926,0.9283,0.4984,44538.7604,44433.5784,22245.4068,126.3494,205419.2771,205319.2771,102686.9606,8.3915,566.6373,525.361,74.9278,592.3442,134.7582,515.1867,133.7987,120.2003,153.0264,125.6251,184.5217
339,2014-04-24,1345.1472,0.4739,-7.457,6.2077,7.545,8.0649,9.0581,6692.4931,63.0834,-0.0661,0.4325,124.9116,44.807,0.673,0.0025,94778.2037,94675.544,47367.966,116.2799,209670.9383,209570.9383,104814.9982,8.3332,555.0866,514.629,61.6111,581.5887,125.2582,504.5573,124.272,110.5113,144.4549,115.5102,195.2502
340,2014-04-25,1344.413,0.4583,-5.8678,5.924,4.9344,5.1276,5.6634,2200.0536,37.4082,0.1207,0.6223,74.1555,37.2802,0.7581,-0.0378,40991.0203,40886.5407,20472.222,100.7843,124765.8953,124665.8953,62360.7794,8.1824,532.4703,494.8404,35.2537,562.5945,111.1241,486.3546,110.0836,96.2867,132.6782,99.7802,221.0701
341,2014-04-26,1343.6845,0.2115,-2.5502,2.2962,3.7708,4.5458,6.3018,3559.6844,44.2897,0.7597,0.6572,87.6822,22.9332,0.9165,0.6517,49476.6526,49373.11,24715.5916,119.9113,215949.0725,215849.0725,107952.6872,8.3327,557.9546,516.4418,79.4326,582.5775,127.1287,505.033,126.2337,113.2222,143.6082,119.351,198.5764
342,2014-04-27,1342.9619,0.2463,-4.4759,2.7326,12.0789,14.1,15.4793,10605.2752,107.8547,0.0114,0.3993,213.5613,36.9519,0.6729,0.0921,150449.025,150347.2434,75206.8067,117.5192,192153.1814,192053.1814,96059.3303,8.2881,550.2943,508.4671,86.8434,573.7326,124.0097,496.1913,123.1854,111.1017,138.9969,117.164,211.125
343,2014-04-28,1342.2453,0.2383,-3.6919,2.6308,5.414,5.879,6.5551,5278.6887,47.0881,0.6218,0.6657,93.1828,45.7203,0.8785,0.4276,73630.9541,73528.0403,36793.0261,128.0225,241981.8158,241881.8158,120969.1854,8.3985,568.4657,526.8568,80.0977,592.4501,136.0437,514.5309,135.1108,121.673,153.3907,127.4794,181.8064
344,2014-04-29,1341.5351,0.3455,-4.2349,4.0968,12.1881,13.1657,14.5612,12078.3741,90.1974,-0.5783,0.456,179.0758,48.1324,0.6263,-0.245,144126.9906,144023.8518,72044.9912,56.9267,92243.8173,92143.8173,46104.1892,7.9627,467.5053,426.0622,57.5515,490.9213,62.8888,413.322,62.3262,56.2766,76.4,56.577,284.4271
345,2014-04-30,1340.8313,0.2105,-3.0241,2.2838,4.4086,4.9315,5.6769,4554.089,41.4567,0.7645,0.7121,82.0133,39.5979,0.9241,0.552,62663.9592,62561.0994,31309.1031,136.2669,264300.9941,264200.9941,132128.3355,8.431,576.6795,534.628,91.2301,599.482,143.8491,521.1696,142.941,129.6804,160.3919,135.8325,173.8189
346,2014-05-01,1340.1342,0.1717,-1.832,1.8202,3.4639,3.6182,4.5327,3664.9906,33.425,0.8515,0.9174,66.1127,38.5216,0.9617,0.6678,50462.4745,50358.4909,25207.5077,127.937,249001.327,248901.327,124477.9298,8.4532,582.2352,540.1637,97.4087,604.6257,150.5692,526.1981,149.6652,136.506,150.1076,142.4467,168.4604
347,2014-05-02,1339.444,0.179,-1.3955,1.9064,1.4545,1.4481,1.7507,98.953,9.5335,0.6419,1.0901,18.9981,12.2192,0.925,0.3769,3998.1578,3882.682,1971.0853,60.3954,29947.5293,29847.5293,14949.64,7.5216,462.2161,442.1467,34.679,504.7625,96.1423,437.2827,94.7266,78.7891,112.4392,74.6657,273.7549
348,2014-05-03,1338.7608,0.183,-2.5772,1.9539,1.7343,1.7424,1.8661,709.3382,15.4611,0.7063,0.9515,30.5236,50.8418,0.9289,0.393,17598.9289,17491.1679,8773.4573,151.6437,186138.9667,186038.9667,93045.4164,8.7601,622.6586,572.1166,137.4148,634.0328,170.4442,551.5391,169.735,157.6095,163.4866,166.6893,111.4357
349,2014-05-04,1338.0847,0.2969,-4.6665,3.4044,9.9712,12.5337,14.0941,1236.4851,95.2893,0.4591,0.481,188.7989,11.1021,0.784,0.4633,41315.8134,41181.9561,20631.4894,80.3169,50679.9314,50579.9314,25322.0127,8.1379,522.2262,482.7512,74.2606,544.1857,102.5962,467.4762,101.6978,88.8498,103.2205,94.3181,225.3601
350,2014-05-05,1337.4161,0.1567,-0.1754,1.6476,6.2432,6.3706,8.3627,349.6254,57.7104,-11.5656,-1.2058,114.2938,8.3216,0.1917,-1.8833,18373.4858,18259.6388,9162.4625,42.6329,15317.3618,15217.3618,7637.8622,8.2431,502.7905,456.868,24.0514,520.953,59.0886,440.1479,58.3916,47.5339,54.7455,54.6182,246.3264
351,2014-05-06,1336.7549,0.4908,-5.9228,6.5232,3.6251,4.0363,5.5813,2155.7542,39.3242,-0.3885,0.1447,77.848,20.2689,0.4905,-0.0792,38842.6218,38737.0,19397.6961,33.7574,37518.7699,37418.7699,18737.1756,8.3419,487.1792,435.3382,29.418,495.3529,45.2612,411.8695,44.753,36.8535,40.2221,42.7507,242.4767
352,2014-05-10,1334.1894,0.1711,-0.1772,1.8133,-5.8412,9.3905,11.8873,559.997,83.9752,0.2215,1.6955,166.2323,4.7874,0.8982,0.2129,23813.637,23702.3843,11884.949,59.0659,26113.538,26012.5249,13037.4594,8.2686,514.0988,468.2583,57.5636,529.0341,76.6316,447.7596,75.9247,64.5107,71.6661,72.4771,229.2392
353,2014-05-11,1333.5685,0.2267,-1.8845,2.4841,3.4166,3.4578,4.0219,584.412,30.4502,-2.0017,0.3323,60.2008,20.9942,0.4482,-1.3109,18854.8755,18745.8924,9402.2029,40.1432,29537.159,29437.159,14745.5904,8.5136,506.4879,450.6488,38.0755,507.4305,57.2251,420.496,56.6326,45.8812,48.9678,54.9364,205.1125
354,2014-05-12,1332.9561,0.2001,-2.3363,2.1577,4.6641,4.9946,5.3299,4692.2201,38.7126,0.8398,0.8655,76.5925,57.3225,0.956,0.6105,64559.8487,64455.9441,32256.6131,95.9244,182222.5693,182122.5693,91088.9496,8.3727,549.4719,505.3114,74.5864,566.4363,117.8797,485.2439,117.0314,104.3513,116.3672,110.7432,191.2916
355,2014-05-13,1332.3525,0.2568,-2.6461,2.8689,-0.0152,1.4677,1.8132,307.5099,10.832,0.8742,0.726,21.5261,0.1225,0.9585,0.6594,7541.0932,7439.3466,3746.0165,83.2351,73937.1204,73837.1204,36944.4668,7.8257,505.4648,478.6297,17.0209,543.9328,113.462,471.1768,112.2173,97.1716,123.7023,97.388,246.1447
356,2014-05-14,1331.7577,0.2946,-4.3798,3.3727,5.0023,5.5842,7.4133,2181.0776,55.8149,0.2491,0.3674,110.3579,19.0694,0.6788,0.2623,46430.8192,46327.3856,23193.2578,62.523,75186.6804,75086.6804,37572.0468,8.4827,524.6396,471.8905,60.9417,529.7062,79.2987,443.7046,78.7042,68.1366,71.5752,76.833,201.8663
357,2014-05-15,1331.1718,0.21,-1.5938,2.2783,6.6638,7.2383,8.2347,3305.2823,52.0817,0.7202,0.8328,103.3482,30.6467,0.9241,0.5121,54875.2632,54769.0143,27415.1867,39.8356,46155.9019,46055.9019,23057.0683,7.963,474.2355,432.9006,60.9273,494.9688,52.6063,414.9049,51.986,43.3282,50.3683,48.518,278.4228
358,2014-05-16,1330.5951,0.3038,-3.9897,3.499,5.3318,5.797,7.6034,538.6215,50.7569,0.049,0.3294,100.5936,9.8361,0.6587,0.2364,19652.8162,19550.2174,9804.5601,79.0822,44589.0623,44489.0623,22273.3328,8.1317,528.8123,490.694,43.9344,556.5086,100.1041,477.3439,99.2124,86.3733,99.5374,92.5122,234.2517
359,2014-05-17,1330.0276,0.2103,-2.3266,2.2822,1.4243,1.4296,1.7495,703.7259,12.9374,0.9551,1.0044,25.588,31.1311,0.989,0.799,13767.8222,13664.744,6859.0163,101.6134,135440.9669,135340.9669,67696.3582,8.4311,561.2504,517.1386,72.5161,578.6846,122.5407,496.6316,121.7179,109.0146,119.4568,116.3594,181.5333
360,2014-05-18,1329.4695,0.2742,-5.3935,3.0967,7.2932,7.8808,8.6924,3945.6521,64.2851,0.3184,0.5555,127.1455,35.8343,0.7813,0.2526,74394.9198,74292.5237,37176.2071,119.2752,167260.0528,167160.0528,83609.3726,8.4185,573.061,531.279,85.5343,593.0126,141.5501,512.0297,140.668,127.6568,140.4565,133.9885,172.1269
